method,model_name,task_name,train_subset_size,seed,accuracy,majority_baseline,collapsed,trainable_parameters,peft_parameters,classifier_parameters,ia3_mode,elapsed_seconds,learning_rate,batch_size,max_length,warmup_ratio,max_grad_norm,bf16,num_train_epochs,seed_semantics
lora_bitfit,roberta-base,rte,1280,41,0.7003610108303249,0.5270758122743683,False,989956,397056,592900,,20.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,rte,80,31,0.5270758122743683,0.5270758122743683,False,1017604,424704,592900,manual_hook,1.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,rte,80,37,0.5415162454873647,0.5270758122743683,False,1017604,424704,592900,manual_hook,1.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,rte,80,41,0.5090252707581228,0.5270758122743683,True,1017604,424704,592900,manual_hook,1.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,rte,320,31,0.6028880866425993,0.5270758122743683,False,1017604,424704,592900,manual_hook,6.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,rte,320,37,0.5776173285198556,0.5270758122743683,False,1017604,424704,592900,manual_hook,5.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,rte,320,41,0.48736462093862815,0.5270758122743683,True,1017604,424704,592900,manual_hook,6.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,rte,1280,31,0.6931407942238267,0.5270758122743683,False,1017604,424704,592900,manual_hook,23.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,rte,1280,37,0.6895306859205776,0.5270758122743683,False,1017604,424704,592900,manual_hook,24.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,rte,1280,41,0.7003610108303249,0.5270758122743683,False,1017604,424704,592900,manual_hook,23.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,rte,80,31,0.5270758122743683,0.5270758122743683,False,914690,322560,592130,manual_hook,1.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,rte,80,37,0.555956678700361,0.5270758122743683,False,914690,322560,592130,manual_hook,1.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,rte,80,41,0.51985559566787,0.5270758122743683,True,914690,322560,592130,manual_hook,1.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,rte,320,31,0.555956678700361,0.5270758122743683,False,914690,322560,592130,manual_hook,4.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,rte,320,37,0.5667870036101083,0.5270758122743683,False,914690,322560,592130,manual_hook,5.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,rte,320,41,0.5090252707581228,0.5270758122743683,True,914690,322560,592130,manual_hook,6.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,rte,1280,31,0.6859205776173285,0.5270758122743683,False,914690,322560,592130,manual_hook,19.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,rte,1280,37,0.6787003610108303,0.5270758122743683,False,914690,322560,592130,manual_hook,19.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,rte,1280,41,0.7075812274368231,0.5270758122743683,False,914690,322560,592130,manual_hook,19.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,rte,80,31,0.5270758122743683,0.5270758122743683,False,1034498,442368,592130,,1.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,rte,80,37,0.5487364620938628,0.5270758122743683,False,1034498,442368,592130,,1.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,rte,80,41,0.5054151624548736,0.5270758122743683,True,1034498,442368,592130,,1.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,rte,320,31,0.5776173285198556,0.5270758122743683,False,1034498,442368,592130,,4.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,rte,320,37,0.555956678700361,0.5270758122743683,False,1034498,442368,592130,,4.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,rte,320,41,0.4981949458483754,0.5270758122743683,True,1034498,442368,592130,,5.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,rte,1280,31,0.7148014440433214,0.5270758122743683,False,1034498,442368,592130,,18.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,rte,1280,37,0.6895306859205776,0.5270758122743683,False,1034498,442368,592130,,21.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,rte,1280,41,0.7111913357400722,0.5270758122743683,False,1034498,442368,592130,,18.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,sst2,80,31,0.5091743119266054,0.5091743119266054,False,694274,102144,592130,,0.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,sst2,80,37,0.5091743119266054,0.5091743119266054,False,694274,102144,592130,,1.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,sst2,80,41,0.5091743119266054,0.5091743119266054,False,694274,102144,592130,,0.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,sst2,320,31,0.5091743119266054,0.5091743119266054,False,694274,102144,592130,,4.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,sst2,320,37,0.5091743119266054,0.5091743119266054,False,694274,102144,592130,,3.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,sst2,320,41,0.5091743119266054,0.5091743119266054,False,694274,102144,592130,,3.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,sst2,1280,31,0.8944954128440367,0.5091743119266054,False,694274,102144,592130,,14.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,sst2,1280,37,0.893348623853211,0.5091743119266054,False,694274,102144,592130,,13.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit,roberta-base,sst2,1280,41,0.8910550458715596,0.5091743119266054,False,694274,102144,592130,,11.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,sst2,80,31,0.5091743119266054,0.5091743119266054,False,722692,129792,592900,peft_native,1.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,sst2,80,37,0.5091743119266054,0.5091743119266054,False,722692,129792,592900,peft_native,1.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,sst2,80,41,0.5091743119266054,0.5091743119266054,False,722692,129792,592900,peft_native,1.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,sst2,320,31,0.5091743119266054,0.5091743119266054,False,722692,129792,592900,peft_native,4.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,sst2,320,37,0.5103211009174312,0.5091743119266054,False,722692,129792,592900,peft_native,5.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,sst2,320,41,0.5091743119266054,0.5091743119266054,False,722692,129792,592900,peft_native,4.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,sst2,1280,31,0.9013761467889908,0.5091743119266054,False,722692,129792,592900,peft_native,17.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,sst2,1280,37,0.8956422018348624,0.5091743119266054,False,722692,129792,592900,peft_native,17.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
bitfit_ia3,roberta-base,sst2,1280,41,0.8910550458715596,0.5091743119266054,False,722692,129792,592900,peft_native,18.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,sst2,80,31,0.5091743119266054,0.5091743119266054,False,619778,27648,592130,peft_native,1.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,sst2,80,37,0.5091743119266054,0.5091743119266054,False,619778,27648,592130,peft_native,1.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,sst2,80,41,0.5091743119266054,0.5091743119266054,False,619778,27648,592130,peft_native,1.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,sst2,320,31,0.5091743119266054,0.5091743119266054,False,619778,27648,592130,peft_native,5.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,sst2,320,37,0.5091743119266054,0.5091743119266054,False,619778,27648,592130,peft_native,4.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,sst2,320,41,0.5091743119266054,0.5091743119266054,False,619778,27648,592130,peft_native,4.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,sst2,1280,31,0.731651376146789,0.5091743119266054,False,619778,27648,592130,peft_native,18.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,sst2,1280,37,0.7580275229357798,0.5091743119266054,False,619778,27648,592130,peft_native,16.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
ia3,roberta-base,sst2,1280,41,0.6938073394495413,0.5091743119266054,False,619778,27648,592130,peft_native,16.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,sst2,80,31,0.5091743119266054,0.5091743119266054,False,887042,294912,592130,,1.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,sst2,80,37,0.5091743119266054,0.5091743119266054,False,887042,294912,592130,,1.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,sst2,80,41,0.5091743119266054,0.5091743119266054,False,887042,294912,592130,,1.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,sst2,320,31,0.8669724770642202,0.5091743119266054,False,887042,294912,592130,,5.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,sst2,320,37,0.8704128440366973,0.5091743119266054,False,887042,294912,592130,,4.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,sst2,320,41,0.8795871559633027,0.5091743119266054,False,887042,294912,592130,,5.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,sst2,1280,31,0.9071100917431193,0.5091743119266054,False,887042,294912,592130,,17.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,sst2,1280,37,0.9094036697247706,0.5091743119266054,False,887042,294912,592130,,18.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora,roberta-base,sst2,1280,41,0.9036697247706422,0.5091743119266054,False,887042,294912,592130,,17.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,sst2,80,31,0.5091743119266054,0.5091743119266054,False,989956,397056,592900,,1.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,sst2,80,37,0.5091743119266054,0.5091743119266054,False,989956,397056,592900,,1.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,sst2,80,41,0.5091743119266054,0.5091743119266054,False,989956,397056,592900,,1.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,sst2,320,31,0.8658256880733946,0.5091743119266054,False,989956,397056,592900,,5.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,sst2,320,37,0.8704128440366973,0.5091743119266054,False,989956,397056,592900,,5.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,sst2,320,41,0.8784403669724771,0.5091743119266054,False,989956,397056,592900,,5.4,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,sst2,1280,31,0.9094036697247706,0.5091743119266054,False,989956,397056,592900,,21.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,sst2,1280,37,0.9151376146788991,0.5091743119266054,False,989956,397056,592900,,21.2,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit,roberta-base,sst2,1280,41,0.908256880733945,0.5091743119266054,False,989956,397056,592900,,19.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,sst2,80,31,0.5091743119266054,0.5091743119266054,False,1017604,424704,592900,manual_hook,1.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,sst2,80,37,0.5091743119266054,0.5091743119266054,False,1017604,424704,592900,manual_hook,1.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,sst2,80,41,0.5091743119266054,0.5091743119266054,False,1017604,424704,592900,manual_hook,1.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,sst2,320,31,0.8715596330275229,0.5091743119266054,False,1017604,424704,592900,manual_hook,5.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,sst2,320,37,0.8681192660550459,0.5091743119266054,False,1017604,424704,592900,manual_hook,5.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,sst2,320,41,0.8761467889908257,0.5091743119266054,False,1017604,424704,592900,manual_hook,5.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,sst2,1280,31,0.9048165137614679,0.5091743119266054,False,1017604,424704,592900,manual_hook,21.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,sst2,1280,37,0.9139908256880734,0.5091743119266054,False,1017604,424704,592900,manual_hook,22.6,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_bitfit_ia3,roberta-base,sst2,1280,41,0.9105504587155964,0.5091743119266054,False,1017604,424704,592900,manual_hook,26.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,sst2,80,31,0.5091743119266054,0.5091743119266054,False,914690,322560,592130,manual_hook,1.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,sst2,80,37,0.5091743119266054,0.5091743119266054,False,914690,322560,592130,manual_hook,1.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,sst2,80,41,0.5091743119266054,0.5091743119266054,False,914690,322560,592130,manual_hook,1.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,sst2,320,31,0.8669724770642202,0.5091743119266054,False,914690,322560,592130,manual_hook,5.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,sst2,320,37,0.8704128440366973,0.5091743119266054,False,914690,322560,592130,manual_hook,5.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,sst2,320,41,0.8818807339449541,0.5091743119266054,False,914690,322560,592130,manual_hook,6.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,sst2,1280,31,0.9071100917431193,0.5091743119266054,False,914690,322560,592130,manual_hook,19.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,sst2,1280,37,0.9128440366972477,0.5091743119266054,False,914690,322560,592130,manual_hook,19.7,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_ia3,roberta-base,sst2,1280,41,0.9048165137614679,0.5091743119266054,False,914690,322560,592130,manual_hook,19.1,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,sst2,80,31,0.5091743119266054,0.5091743119266054,False,1034498,442368,592130,,1.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,sst2,80,37,0.5091743119266054,0.5091743119266054,False,1034498,442368,592130,,1.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,sst2,80,41,0.5091743119266054,0.5091743119266054,False,1034498,442368,592130,,1.8,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,sst2,320,31,0.875,0.5091743119266054,False,1034498,442368,592130,,4.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,sst2,320,37,0.8727064220183486,0.5091743119266054,False,1034498,442368,592130,,5.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,sst2,320,41,0.8818807339449541,0.5091743119266054,False,1034498,442368,592130,,4.5,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,sst2,1280,31,0.9094036697247706,0.5091743119266054,False,1034498,442368,592130,,16.9,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,sst2,1280,37,0.908256880733945,0.5091743119266054,False,1034498,442368,592130,,20.3,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
lora_param_matched_r12,roberta-base,sst2,1280,41,0.9059633027522935,0.5091743119266054,False,1034498,442368,592130,,18.0,0.0002,16,128,0.1,1.0,True,10,controls data_subsample + model_init + adapter_init + classifier_init + dataloader_shuffle
